,car_name,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
18902,Maruti Swift Dzire,12,40000,0,0,0,17.5,1197.0,85.8,5,290000
18903,Skoda Superb,3,37000,1,1,1,18.19,1968.0,174.5,5,1485000
18904,Toyota Fortuner,3,68000,1,1,1,15.04,2159.5,174.5,7,1485000
18905,Honda Amaze,8,70000,0,1,0,25.8,1498.0,98.6,5,400000
18908,Hyundai Creta,4,90000,0,0,0,15.29,1591.0,121.3,5,1180000
18909,Honda Civic,2,1923,1,0,1,16.5,1799.0,139.46,5,1485000
18910,Volkswagen Polo,5,24000,1,0,1,17.2,1197.0,103.6,5,700000
18911,Honda City,7,60568,1,0,0,17.4,1497.0,117.6,5,650000
18912,Maruti Wagon R,5,29000,0,0,1,20.51,998.0,67.0,5,365000
18913,Tata Nexon,3,23962,1,0,1,17.0,1198.0,108.5,5,875000
18918,Maruti Ciaz,3,27000,1,1,0,28.09,1248.0,88.5,5,965000
18919,Maruti Baleno,4,55000,1,1,0,27.39,1248.0,74.0,5,675000
18920,Maruti Vitara,3,28900,1,1,1,24.3,1248.0,88.5,5,895000
18921,Skoda Rapid,7,72000,1,1,0,20.5,1598.0,103.5,5,485000
18923,Maruti Celerio,6,15000,1,0,0,23.1,998.0,67.04,5,475000
18928,Renault Duster,6,66000,1,1,0,20.46,1461.0,83.8,5,625000
18929,Maruti Swift,13,73000,1,1,0,17.8,1248.0,75.0,5,250000
18930,Honda City,5,49590,1,0,0,17.8,1497.0,117.3,5,725000
18933,Mahindra Scorpio,15,122524,1,1,0,12.05,2159.5,120.0,8,265000
18934,Skoda Rapid,9,100000,0,0,0,15.0,1598.0,103.6,5,300000
18935,Hyundai i20,6,50000,0,1,0,22.54,1396.0,88.73,5,680000
18936,Honda Civic,12,66000,1,0,0,13.5,1799.0,130.0,5,275000
18937,Hyundai i10,11,80000,0,0,0,20.36,1197.0,78.9,5,180000
18938,Maruti Swift Dzire,6,20000,0,0,0,20.85,1197.0,83.14,5,520000
18939,Volkswagen Polo,4,28000,1,0,1,17.21,1197.0,103.6,5,860000
18940,Hyundai Verna,10,47000,1,1,1,22.32,1582.0,126.32,5,450000
18941,Maruti Celerio,2,50000,0,2,0,31.25,998.0,58.33,5,390000
18942,Maruti Celerio,6,50000,0,0,1,23.1,998.0,67.04,5,400000
18944,Audi A4,4,28049,1,1,1,18.25,1968.0,182.25,5,1485000
18945,Ford Figo,3,43266,1,0,0,18.16,1196.0,86.8,5,620000
18946,Maruti Baleno,4,27232,1,0,0,21.1,998.0,100.5,5,695000
18947,Maruti Vitara,3,51000,1,1,0,24.3,1248.0,88.5,5,799000
18948,Hyundai i20,7,100000,0,0,0,18.6,1197.0,81.83,5,515000
18950,Hyundai Verna,5,78000,1,1,0,23.9,1582.0,126.2,5,751000
18951,Maruti Alto,7,60000,1,0,0,22.74,796.0,47.3,5,265000
18952,Audi A4,9,40000,1,1,1,17.11,1968.0,174.33,5,1265000
18954,Maruti Alto,11,70000,1,0,0,19.7,796.0,46.3,5,245000
18955,Mercedes-Benz S-Class,9,63000,1,0,1,13.0,2159.5,182.25,5,1485000
18956,Maruti Ciaz,4,21000,1,0,0,20.73,1373.0,91.1,5,725000
18957,Hyundai i20,3,28061,1,0,1,15.0,1396.0,100.0,5,825000
18958,Hyundai i20,6,58000,1,1,0,22.54,1396.0,88.73,5,490000
18959,Ford Ecosport,7,61000,1,0,0,15.8,1499.0,110.0,5,530000
18960,Maruti Vitara,4,30000,0,1,0,24.3,1248.0,88.5,5,850000
18961,Maruti Alto,6,70000,0,0,0,23.95,998.0,67.1,5,300000
18963,Maruti Swift Dzire,4,35000,0,0,0,21.21,1197.0,81.8,5,700000
18964,Maruti Celerio,6,40000,0,0,1,23.1,998.0,67.04,5,400000
18965,BMW 7,7,48000,1,1,1,16.46,2159.5,182.25,5,1485000
18966,Toyota Fortuner,10,130000,1,1,0,11.5,2159.5,171.0,7,925000
18967,Datsun GO,6,56000,1,0,0,19.44,1198.0,67.0,7,395000
18968,Ford Ecosport,5,20000,0,0,0,15.85,1499.0,110.4,5,620000
18969,Hyundai i20,9,80000,1,0,0,17.0,1197.0,80.0,5,350000
18970,Maruti Alto,7,30000,0,0,0,23.95,998.0,67.05,5,250000
18972,Hyundai i20,3,12000,1,0,1,17.4,1197.0,81.86,5,890000
18973,Volkswagen Vento,4,23000,1,0,1,18.19,1197.0,103.2,5,840000
18974,Maruti Alto,11,80000,1,0,0,20.92,998.0,67.1,5,160000
18975,Toyota Innova,3,80000,1,1,1,11.36,2159.5,171.5,7,1485000
18976,Maruti Wagon R,4,66807,1,2,0,26.2,998.0,58.2,5,410000
18978,Datsun RediGO,5,64968,1,0,0,22.7,799.0,53.64,5,250000
18979,BMW 7,8,63000,1,1,1,14.49,2159.5,182.25,5,1485000
18981,Ford Figo,7,63000,1,1,0,20.0,1399.0,68.05,5,450000
18982,Mahindra Scorpio,7,130000,0,1,0,12.05,2159.5,120.0,8,590000
18983,Hyundai i20,2,14000,1,0,0,18.6,1197.0,81.83,5,880000
18984,Volkswagen Vento,10,42722,1,1,0,20.54,1598.0,103.6,5,525000
18985,Audi A6,8,68800,1,1,1,17.68,1968.0,174.33,5,1485000
18986,Maruti Baleno,3,13422,1,0,1,21.4,1197.0,83.1,5,793000
18987,Maruti Ertiga,7,70000,0,1,0,20.77,1248.0,88.76,7,500000
18988,Maruti Ciaz,2,11564,1,0,0,20.73,1373.0,91.1,5,895000
18989,Honda Amaze,5,56964,1,1,0,25.8,1498.0,98.6,5,525000
18990,Mahindra Scorpio,3,57000,1,1,0,15.4,1997.0,120.0,7,1035000
18991,Maruti Swift,6,54000,1,1,0,28.4,1248.0,74.0,5,585000
18992,Mercedes-Benz C-Class,9,60000,0,0,1,11.74,1796.0,182.25,5,1060000
18993,Audi A6,7,73000,1,1,1,17.68,1968.0,174.33,5,1485000
18994,Hyundai i20,11,67000,1,0,0,20.35,1197.0,81.86,5,395000
18996,Hyundai Verna,9,72000,1,1,0,22.32,1582.0,126.32,5,350000
18999,Tata Safari,8,90000,1,1,0,14.0,2159.5,138.1,7,490000
19000,Maruti Wagon R,10,70000,0,0,0,18.9,998.0,67.1,5,185000
19001,Honda City,5,50000,0,0,0,17.8,1497.0,117.3,5,600000
19002,Maruti Wagon R,11,80000,0,0,0,18.9,998.0,67.1,5,163000
19003,Maruti Ignis,4,32000,1,1,0,26.8,1248.0,74.0,5,545000
19005,Hyundai Verna,9,70000,0,1,0,23.5,1396.0,88.7,5,475000
19006,Ford Ecosport,6,57000,1,1,0,22.7,1498.0,89.84,5,735000
19008,Hyundai i20,6,52000,1,1,0,21.19,1396.0,88.73,5,600000
19010,Hyundai Verna,9,60795,1,1,0,22.32,1582.0,126.3,5,635000
19011,Maruti Celerio,2,23400,1,0,0,21.63,998.0,67.05,5,515000
19012,Maruti Alto,3,35112,1,0,0,24.7,796.0,47.3,5,359000
19014,Mahindra KUV,4,17000,1,0,0,18.15,1198.0,82.0,6,729000
19015,Skoda Superb,7,36803,1,0,1,13.7,1798.0,157.75,5,1125000
19016,Mercedes-Benz C-Class,8,66000,1,1,1,14.84,2143.0,167.62,5,1475000
19017,Maruti Alto,8,90000,0,0,0,20.92,998.0,67.1,5,220000
19018,Hyundai Grand,7,73000,1,1,0,24.0,1120.0,70.0,5,335000
19019,BMW 3,10,32000,1,1,1,22.69,1995.0,182.25,5,880000
19021,Mercedes-Benz E-Class,6,57000,1,1,1,13.0,2143.0,182.25,5,1485000
19022,Maruti Eeco,3,20000,0,0,0,15.37,1196.0,73.0,5,350000
19023,Honda City,12,120000,0,0,0,17.0,1497.0,118.0,5,350000
19024,Maruti Celerio,4,31000,1,0,0,21.63,998.0,67.04,5,499000
19025,Mercedes-Benz C-Class,9,65000,1,0,1,11.7,1796.0,178.0,5,1225000
19026,Ford Figo,9,40000,1,1,0,20.0,1399.0,68.0,5,395000
19028,Maruti Eeco,3,36000,1,2,0,15.1,1196.0,73.0,5,435000
19029,Volkswagen Polo,8,54000,1,0,1,17.2,1197.0,103.6,5,525000
19030,Maruti Wagon R,16,50000,0,0,0,18.9,998.0,67.1,5,75000
19031,Renault KWID,5,23500,1,0,0,25.17,799.0,53.3,5,375000
19032,Maruti Alto,11,40000,1,0,0,19.7,796.0,46.3,5,265000
19033,Maruti Ignis,3,15833,1,0,1,20.89,1197.0,81.8,5,625000
19034,Maruti Swift,3,43071,1,1,0,28.4,1248.0,74.0,5,750000
19035,Maruti Ertiga,6,130000,0,1,0,20.77,1248.0,88.76,7,530000
19036,Volkswagen Vento,5,39428,1,0,1,16.93,1197.0,103.2,5,651000
19037,Volkswagen Vento,8,44000,1,0,0,15.04,1598.0,103.6,5,395000
19038,Honda Jazz,5,40000,0,0,1,19.0,1199.0,88.7,5,650000
19039,Maruti Alto,5,78950,1,2,0,30.46,796.0,47.3,5,299000
19040,Renault KWID,6,30000,0,0,0,25.17,799.0,53.3,5,315000
19042,Hyundai Creta,3,40000,0,1,1,17.01,1582.0,126.2,5,1250000
19043,Honda Civic,15,100000,0,0,0,13.5,1799.0,130.0,5,120000
19044,Volkswagen Vento,3,26300,1,1,0,22.27,1498.0,108.6,5,1100000
19045,Maruti Swift,8,63000,0,0,0,18.6,1197.0,85.8,5,428000
19046,Ford Ecosport,6,53000,1,0,1,14.7,1496.0,120.69,5,625000
19047,Honda City,7,45000,1,0,0,17.8,1497.0,117.3,5,690000
19048,Hyundai Verna,9,70000,0,1,0,22.32,1582.0,126.32,5,600000
19049,Mercedes-Benz C-Class,7,35000,1,1,1,11.78,2143.0,167.62,5,1485000
19050,Maruti Celerio,3,13000,0,0,0,23.1,998.0,67.04,5,415000
19051,Hyundai i20,10,42000,1,0,1,15.0,1396.0,100.0,5,485000
19053,Mahindra Scorpio,15,130000,0,1,0,10.5,2159.5,120.0,7,396000
19055,Honda City,6,15500,0,0,0,17.4,1497.0,117.3,5,830000
19056,Honda Jazz,5,30412,1,0,0,18.7,1199.0,88.7,5,525000
19057,Honda Civic,12,79000,1,0,0,13.5,1799.0,130.0,5,275000
19058,Honda Jazz,6,67000,1,0,0,18.7,1199.0,88.7,5,525000
19059,Hyundai Grand,3,20000,0,0,0,18.9,1197.0,81.86,5,520000
19060,Audi A4,9,80000,1,1,1,17.11,1968.0,174.33,5,1100000
19061,Hyundai i10,13,120000,0,0,0,19.81,1086.0,68.05,5,105000
19062,Hyundai i10,10,66381,1,0,0,20.36,1197.0,78.9,5,270000
19063,Volkswagen Polo,8,37000,1,0,0,16.47,1198.0,73.9,5,361000
19064,Maruti Ciaz,3,10900,0,0,1,19.12,1373.0,91.1,5,920000
19067,Hyundai i20,11,110000,0,1,0,23.0,1396.0,90.0,5,225000
19068,Toyota Innova,4,43458,1,1,0,12.99,2159.5,100.0,8,1485000
19071,Maruti Wagon R,13,80000,0,0,0,18.9,998.0,67.1,5,150000
19072,Toyota Innova,3,38000,1,1,0,13.68,2159.5,147.8,8,1485000
19073,Ford Figo,10,75000,1,1,0,18.5,1399.0,68.0,5,230000
19074,Hyundai Grand,5,35000,0,0,0,18.9,1197.0,82.0,5,465000
19075,Maruti Ciaz,4,26765,1,0,0,20.73,1373.0,91.1,5,747000
19076,Volkswagen Vento,2,62000,0,0,0,16.09,1598.0,103.2,5,780000
19077,Hyundai i20,2,30000,0,0,0,18.6,1197.0,81.86,5,590000
19078,Honda Amaze,4,53000,1,0,1,18.1,1199.0,88.7,5,575000
19080,Maruti Vitara,2,16000,1,1,0,24.3,1248.0,88.5,5,825000
19082,Mahindra Scorpio,11,120000,0,1,1,11.79,2159.5,120.0,8,515000
19083,Hyundai i20,9,63872,1,0,0,18.5,1197.0,80.0,5,350000
19084,Renault Duster,8,51399,1,1,0,19.01,1461.0,108.45,5,749000
19085,Maruti Swift Dzire,5,46000,1,1,0,23.4,1248.0,74.0,5,715000
19087,Maruti Alto,3,7377,1,0,1,23.95,998.0,67.1,5,399000
19089,Mahindra Scorpio,4,105679,0,1,0,15.4,2159.5,75.0,7,900000
19091,BMW 3,5,33000,1,1,1,21.76,1995.0,182.25,5,1485000
19092,Maruti Swift Dzire,3,20000,0,0,0,21.21,1197.0,81.8,5,815000
19094,Maruti Swift Dzire,5,63581,1,0,0,20.85,1197.0,83.14,5,570000
19095,Maruti Baleno,2,14000,1,0,1,19.56,1197.0,81.8,5,875000
19096,Maruti Swift,7,12000,1,1,0,28.4,1248.0,74.0,5,595000
19098,Renault KWID,4,12500,1,0,1,24.04,999.0,67.0,5,445000
19099,Renault KWID,3,28000,0,0,0,23.01,999.0,67.0,5,420000
19102,Honda City,9,70000,0,0,0,16.8,1497.0,116.3,5,625000
19103,Renault Duster,5,80000,0,1,0,19.87,1461.0,83.8,5,935000
19104,Skoda Rapid,6,49000,1,1,0,21.14,1498.0,103.52,5,550000
19105,Tata Tiago,5,27000,1,0,0,23.84,1199.0,84.48,5,385000
19106,Hyundai i20,10,53541,1,0,0,18.5,1197.0,80.0,5,425000
19107,Hyundai i10,9,32000,1,0,0,20.36,1197.0,78.9,5,275000
19109,Hyundai Verna,7,61950,1,1,0,22.32,1582.0,126.32,5,550000
19110,Hyundai Grand,3,15000,0,0,0,18.9,1197.0,81.86,5,465000
19111,Honda Amaze,8,30000,1,0,1,15.5,1198.0,86.7,5,460000
19114,Maruti Wagon R,13,108000,0,3,0,17.3,1061.0,57.5,5,175000
19115,Maruti Swift Dzire,5,24000,0,0,0,20.85,1197.0,83.14,5,520000
19116,Maruti Swift Dzire,6,57250,1,0,0,20.85,1197.0,83.14,5,415000
19117,Maruti Vitara,5,27000,1,1,0,24.3,1248.0,88.5,5,875000
19119,Maruti Ertiga,5,10000,0,0,0,17.5,1373.0,91.1,7,750000
19120,Jeep Compass,2,32280,1,1,0,17.1,1956.0,170.63,5,1485000
19121,Maruti Baleno,4,18263,1,0,0,21.4,1197.0,83.1,5,567000
19124,Maruti Swift,7,130000,0,1,0,25.2,1248.0,74.0,5,500000
19126,Volkswagen Polo,9,67000,1,1,0,22.07,1199.0,73.9,5,465000
19128,Mahindra XUV500,6,64000,1,1,0,16.0,1997.0,140.0,7,945000
19129,Honda Amaze,3,10000,0,0,1,19.0,1199.0,88.76,5,725000
19130,Mahindra Bolero,12,97000,0,1,0,13.6,2159.5,63.0,7,198000
19131,Hyundai Grand,2,15000,0,0,0,18.9,1197.0,81.86,5,525000
19132,Ford Figo,10,69000,1,0,0,15.6,1196.0,70.0,5,235000
19133,Hyundai Verna,9,50000,1,1,0,22.32,1582.0,126.3,5,565000
19134,Maruti Swift,5,120000,0,0,0,20.4,1197.0,81.8,5,500000
19135,Honda Amaze,7,110000,0,1,0,25.8,1498.0,98.6,5,265000
19136,Maruti Wagon R,8,76221,1,2,0,26.2,998.0,58.2,5,315000
19139,Mahindra Bolero,7,30000,0,1,0,15.96,2159.5,62.1,7,575000
19140,Mahindra Scorpio,10,120000,0,1,0,12.05,2159.5,120.0,8,480000
19141,Ford Ecosport,6,40000,1,0,0,18.88,999.0,123.37,5,635000
19142,Hyundai i10,9,35000,1,0,1,19.2,1197.0,80.0,5,350000
19143,Toyota Fortuner,4,34000,1,1,1,15.04,2159.5,174.5,7,1485000
19145,Maruti Swift,14,75000,1,0,0,16.1,1298.0,88.2,5,165000
19147,Honda Amaze,6,59962,1,0,0,18.0,1198.0,86.7,5,389000
19149,Ford Endeavour,4,50000,0,1,1,10.91,2159.5,182.25,7,1485000
19152,Hyundai Grand,7,34400,1,0,0,18.9,1197.0,82.0,5,495000
19153,Maruti Alto,5,35000,0,0,0,23.95,998.0,67.05,5,300000
19156,Hyundai Creta,4,24000,1,0,0,15.8,1591.0,121.3,5,1055000
19157,Tata Tiago,4,36812,1,1,0,27.28,1047.0,69.0,5,545000
19158,Maruti Swift Dzire,3,33000,1,0,0,22.0,1197.0,81.8,5,650000
19159,Honda Jazz,6,64000,0,0,0,18.7,1199.0,88.7,5,570000
19160,Volkswagen Polo,5,80000,1,0,1,17.21,1197.0,103.5,5,615000
19161,Hyundai Grand,4,45000,1,1,0,24.0,1120.0,70.0,5,525000
19162,Maruti Swift,4,54114,1,1,0,28.4,1248.0,74.0,5,596000
19163,Maruti Ciaz,4,55000,1,1,0,26.21,1248.0,88.5,5,715000
19164,Maruti Baleno,4,42000,0,1,0,27.39,1248.0,74.0,5,700000
19167,Maruti Swift Dzire,6,90000,0,1,0,26.59,1248.0,74.0,5,650000
19169,Maruti Swift Dzire,2,15000,0,0,0,21.21,1197.0,81.8,5,610000
19171,Honda Jazz,12,87000,1,0,0,16.0,1198.0,90.0,5,335000
19172,Skoda Rapid,8,90000,1,1,0,20.5,1598.0,103.5,5,400000
19173,BMW 5,11,79000,1,1,1,16.73,1995.0,182.25,5,1485000
19174,Maruti Vitara,5,47000,0,1,0,24.3,1248.0,88.5,5,870000
19175,Toyota Innova,6,56212,1,1,0,12.99,2159.5,100.0,7,1200000
19177,Renault Duster,8,90000,0,1,0,19.01,1461.0,108.45,5,360000
19178,Volkswagen Vento,10,68000,1,1,0,20.54,1598.0,103.6,5,335000
19179,Honda City,11,68000,1,0,0,17.0,1497.0,118.0,5,315000
19180,Honda Jazz,3,30000,0,0,0,18.7,1199.0,88.7,5,650000
19181,Toyota Innova,8,130000,0,1,0,12.99,2159.5,100.6,7,750000
19182,Mercedes-Benz C-Class,4,70000,1,1,1,14.94,2143.0,182.25,5,1485000
19184,Honda City,3,10000,0,0,1,18.0,1497.0,117.6,5,1150000
19185,Maruti Alto,3,15000,0,0,0,24.7,796.0,47.3,5,250000
19186,Ford Figo,10,56000,1,0,0,15.6,1196.0,70.02,5,364000
19187,Maruti Celerio,5,29330,1,0,1,23.1,998.0,67.04,5,451000
19188,Maruti Ciaz,6,45000,1,1,0,28.09,1248.0,88.5,5,536000
19189,Jeep Wrangler,2,32000,1,0,1,9.5,2159.5,182.25,5,1485000
19190,Maruti Vitara,4,32000,1,1,0,24.3,1248.0,88.5,5,725000
19191,Maruti Baleno,4,25000,0,0,0,21.4,1197.0,83.1,5,550000
19192,Ford Figo,8,63000,1,1,0,20.0,1399.0,68.05,5,345000
19193,Maruti Ignis,3,5000,0,0,1,20.89,1197.0,81.8,5,570000
19194,Maruti Swift,6,75000,1,1,0,25.2,1248.0,74.0,5,400000
19195,Maruti Swift Dzire,6,70000,0,0,0,20.85,1197.0,83.14,5,590000
19196,Maruti Alto,8,50000,0,0,0,22.74,796.0,47.3,5,280000
19197,Maruti Alto,9,15000,0,0,0,20.92,998.0,67.1,5,220000
19198,Hyundai Verna,3,28000,0,1,0,22.0,1582.0,126.2,5,1250000
19199,Hyundai Creta,4,40000,0,1,0,19.67,1582.0,126.2,5,1250000
19200,Volkswagen Vento,4,80000,0,1,0,20.64,1498.0,108.49,5,900000
19201,Mahindra XUV500,6,42561,1,1,0,16.0,2159.5,140.0,7,975000
19203,Maruti Swift Dzire,5,70666,1,0,0,20.85,1197.0,83.14,5,630000
19205,Hyundai Creta,3,18000,0,0,0,15.8,1591.0,121.3,5,1150000
19207,Datsun RediGO,5,11169,1,0,0,22.7,799.0,53.64,5,250000
19208,Ford Ecosport,4,93456,1,1,0,22.77,1498.0,98.59,5,825000
19209,Mahindra XUV500,6,90000,0,1,0,15.1,2159.5,140.0,7,800000
19210,Renault KWID,4,15335,1,0,0,23.01,999.0,67.0,5,380000
19211,Hyundai Creta,4,40000,0,1,0,21.38,1396.0,88.7,5,900000
19212,Maruti Eeco,4,55000,0,0,0,15.37,1196.0,73.0,5,345000
19213,Hyundai Elantra,6,68486,1,0,1,14.5,1797.0,147.5,5,760000
19214,Renault KWID,4,25000,1,0,0,23.01,999.0,67.0,5,390000
19215,Toyota Innova,13,130000,1,1,0,12.99,2159.5,100.6,7,510000
19216,Honda CR-V,11,120000,1,0,0,11.1,2159.5,158.8,5,395000
19219,Hyundai i10,8,35000,1,0,0,20.36,1197.0,78.9,5,400000
19221,Hyundai Santro,10,64000,1,0,0,17.92,1086.0,62.1,5,275000
19222,Skoda Rapid,4,123000,1,1,1,21.72,1498.0,108.6,5,749000
19223,Ford Ecosport,1,90000,0,1,0,21.7,1498.0,98.96,5,525000
19224,Hyundai Grand,8,71719,1,0,0,18.9,1197.0,82.0,5,230000
19225,Hyundai i20,10,32241,1,1,0,21.9,1396.0,90.0,5,465000
19228,Honda Amaze,8,35000,1,0,0,18.0,1198.0,86.7,5,525000
19229,Tata Safari,15,70000,0,1,0,13.93,2159.5,138.1,7,300000
19230,Hyundai i20,5,35000,0,0,0,18.6,1197.0,81.83,5,580000
19231,Maruti Swift Dzire,6,70000,1,1,0,28.4,1248.0,74.02,5,590000
19232,Mahindra Scorpio,7,90000,0,1,0,13.5,2159.5,115.0,5,650000
19234,Maruti Wagon R,5,20012,1,0,0,21.79,998.0,67.05,5,400000
19235,Tata Safari,6,65000,1,1,0,14.0,2159.5,138.1,7,775000
19236,Honda Jazz,3,72000,1,0,0,18.7,1199.0,88.7,5,540000
19237,Honda City,4,25000,1,0,1,18.0,1497.0,117.6,5,985000
19238,Audi A4,4,25829,1,1,1,18.25,1968.0,182.25,5,1485000
19239,Maruti Celerio,4,15000,1,0,1,21.63,998.0,67.05,5,540000
19240,BMW X3,4,40000,0,1,1,18.56,1995.0,182.25,5,1485000
19241,Skoda Superb,8,75000,1,0,0,13.14,1798.0,157.8,5,499000
19242,Maruti Swift,10,22813,1,1,0,22.9,1248.0,74.0,5,450000
19243,Maruti Baleno,5,50000,0,0,1,21.4,1197.0,83.1,5,650000
19246,Mahindra XUV500,4,25000,1,1,0,16.0,2159.5,140.0,7,1485000
19248,Mahindra XUV500,6,35000,0,1,0,15.1,2159.5,140.0,7,1080000
19249,Maruti Ertiga,1,7400,1,2,0,26.08,1462.0,91.19,7,950000
19250,Mahindra XUV300,2,30000,0,0,0,17.0,1197.0,108.6,5,900000
19251,Hyundai Tucson,5,120000,0,1,1,16.38,1995.0,182.25,5,1485000
19253,Honda City,13,130000,0,0,0,17.7,1497.0,78.0,5,140000
19254,Honda City,5,72560,1,0,0,17.8,1497.0,117.3,5,475000
19256,Maruti Wagon R,10,40000,0,0,0,18.9,998.0,67.1,5,350000
19257,Volkswagen Polo,6,39000,1,0,1,17.21,1197.0,103.6,5,650000
19258,Renault Duster,9,49083,1,1,0,20.45,1461.0,83.8,5,645000
19259,Volkswagen Polo,10,49000,1,0,0,16.47,1198.0,73.9,5,285000
19260,Maruti Ciaz,5,15000,0,0,1,19.12,1373.0,91.1,5,725000
19261,Audi A6,3,5333,1,0,1,13.53,1984.0,177.01,5,1485000
19262,BMW 3,8,54251,1,1,1,18.88,1995.0,182.25,5,1250000
19263,Toyota Fortuner,9,130000,1,1,1,12.55,2159.5,168.5,7,1325000
19264,Hyundai i20,4,16334,1,0,0,18.6,1197.0,81.83,5,725000
19265,Honda City,6,67897,1,1,0,26.0,1498.0,98.6,5,635000
19266,Volkswagen Polo,10,21000,1,0,0,16.47,1198.0,73.9,5,285000
19267,Honda City,5,45904,1,0,1,18.0,1497.0,117.3,5,875000
19268,Ford Endeavour,4,49000,1,1,1,10.91,2159.5,182.25,7,1485000
19269,Renault KWID,5,39920,1,0,0,25.17,799.0,53.3,5,335000
19270,Honda City,4,30000,0,0,0,17.8,1497.0,117.3,5,850000
19271,Honda CR-V,14,99500,1,0,1,10.1,2159.5,152.0,5,355000
19272,Maruti Alto,5,67100,1,0,0,22.74,796.0,47.3,5,275000
19273,Hyundai Elantra,6,59000,1,1,1,22.7,1582.0,126.2,5,875000
19274,Maruti Swift Dzire,3,12000,0,0,1,22.0,1197.0,81.8,5,800000
19275,Maruti Celerio,2,5000,1,0,0,23.1,998.0,67.04,5,440000
19277,Maruti Swift Dzire,7,70000,0,1,0,23.4,1248.0,74.0,5,575000
19278,Toyota Innova,2,6500,1,1,0,13.68,2159.5,147.8,7,1485000
19279,Maruti Swift Dzire,6,130000,0,1,0,26.59,1248.0,74.0,5,560000
19280,Maruti Alto,12,90000,0,0,0,19.7,796.0,46.3,5,110000
19281,Maruti Alto,9,70000,0,0,0,22.74,796.0,47.3,5,150000
19282,Hyundai Grand,2,80000,0,0,1,18.9,1197.0,81.86,5,510000
19283,Maruti Vitara,3,34879,1,1,1,24.3,1248.0,88.5,5,1090000
19284,Skoda Superb,4,34890,1,0,0,13.14,1798.0,157.8,5,1485000
19285,Hyundai i20,7,66000,0,1,0,22.54,1396.0,88.73,5,600000
19287,Hyundai Verna,11,50000,0,1,0,16.2,1493.0,110.0,5,400000
19288,Maruti Ertiga,7,59789,1,2,0,22.8,1373.0,80.9,7,611000
19289,Volkswagen Vento,6,52000,0,0,0,15.04,1598.0,103.2,5,510000
19290,Mahindra KUV,4,5000,0,1,0,25.32,1198.0,77.0,6,550000
19291,Mahindra XUV500,5,100000,0,1,0,16.0,1997.0,140.0,7,925000
19292,Honda Amaze,4,22345,1,0,0,17.8,1198.0,86.7,5,580000
19293,Maruti Swift,3,17000,1,0,1,21.21,1197.0,81.8,5,765000
19294,Hyundai Creta,4,80000,0,1,0,19.67,1582.0,126.2,5,1150000
19298,Maruti Ertiga,4,20564,1,2,0,26.8,1462.0,103.0,7,812000
19299,Mahindra Thar,2,25000,0,1,0,16.55,2159.5,105.0,6,950000
19300,Mercedes-Benz E-Class,11,130000,0,1,1,11.5,2159.5,182.25,5,1485000
19302,Mahindra Thar,2,12551,1,1,0,16.55,2159.5,105.0,6,1025000
19304,Ford Aspire,5,91245,1,1,0,25.83,1498.0,99.0,5,340000
19306,Maruti Wagon R,5,74844,1,2,0,31.25,998.0,67.04,5,390000
19309,Mahindra KUV,3,50000,0,2,0,18.15,1198.0,82.0,6,400000
19310,Hyundai Grand,6,110000,0,1,0,24.0,1120.0,70.0,5,325000
19312,Hyundai Santro,9,120000,0,0,0,17.92,1086.0,62.1,5,250000
19313,Skoda Superb,3,23247,1,1,1,18.19,1968.0,174.5,5,1485000
19314,Hyundai Grand,4,32000,0,0,0,18.9,1197.0,81.86,5,530000
19315,Maruti Celerio,4,44000,0,0,0,23.1,998.0,67.04,5,410000
19317,Honda City,6,57530,1,0,1,18.0,1497.0,117.3,5,725000
19318,Toyota Innova,4,101564,1,0,0,11.25,2159.5,163.7,7,1225000
19319,Hyundai i20,3,25000,0,0,0,17.19,1197.0,81.86,5,690000
19320,Honda City,7,110000,0,1,0,26.0,1498.0,98.6,5,500000
19321,Hyundai Verna,3,60000,0,1,1,22.0,1582.0,126.2,5,1100000
19322,Maruti Swift Dzire,8,45529,1,0,0,19.1,1197.0,85.8,5,425000
19323,Toyota Innova,9,60000,1,1,0,12.99,2159.5,100.0,8,590000
19324,Maruti Swift,2,19587,1,0,1,22.0,1197.0,81.8,5,800000
19325,Honda City,14,77000,1,0,0,16.9,1497.0,100.0,5,300000
19327,BMW X1,9,78000,0,1,1,17.05,1995.0,182.25,5,951000
19328,Volkswagen Polo,6,64979,1,1,0,20.14,1498.0,88.8,5,595000
19329,Hyundai i20,6,60000,1,1,0,22.54,1396.0,88.73,5,560000
19330,Hyundai Santro,12,60000,0,0,0,17.92,1086.0,62.1,5,125000
19333,Toyota Innova,9,75000,1,1,0,12.99,2159.5,100.0,7,840000
19334,Maruti Alto,4,130000,0,0,0,24.7,796.0,47.3,5,320000
19336,Skoda Rapid,3,55000,1,1,0,21.14,1498.0,103.52,5,890000
19337,Honda Jazz,6,60000,1,1,0,27.3,1498.0,98.6,5,695000
19338,Mercedes-Benz GLS,3,15000,1,1,1,11.0,2159.5,182.25,7,1485000
19339,Hyundai Verna,7,106000,1,0,0,17.01,1591.0,121.3,5,675000
19340,Hyundai i20,3,25000,1,1,0,22.54,1396.0,88.76,5,750000
19341,Audi A6,7,33000,1,1,1,17.68,1968.0,174.33,5,1485000
